name	chrom	txStart	txEnd	name2	Duplicate
NM_001282186	chrX	77526968	77583188	CYSLTR1	0
NM_152694	chrX	77911565	77914825	ZCCHC5	0
NM_005296	chrX	78003205	78012578	LPAR4	0
NR_036258	chrX	78156690	78156746	MIR4328	0
NM_014499	chrX	78200828	78217438	P2RY10	0
NM_032553	chrX	78426468	78427726	GPR174	0
NM_001171581	chrX	78615880	78623049	ITM2A	0
NM_001109879	chrX	79270254	79287268	TBX22	0
NR_110646	chrX	79483987	79590817	CHMP1B2P	0
NM_152630	chrX	79675945	79700810	FAM46D	0
NM_153252	chrX	79924986	80065233	BRWD3	0
NM_030763	chrX	80369199	80457441	HMGN5	0
NM_003022	chrX	80457302	80554046	SH3BGRL	0
NM_000307	chrX	82763268	82764775	POU3F4	0
NM_001271680	chrX	83116133	83141708	CYLC1	0
NM_014496	chrX	83313353	83442943	RPS6KA6	0
NM_001177478	chrX	83572881	83757487	HDX	0
NR_024062	chrX	84189156	84189896	UBE2DNL	0
NM_198450	chrX	84258897	84348323	APOOL	0
NM_001012980	chrX	84347291	84363974	SATL1	0
NR_110651	chrX	84465711	84474295	LOC101928128	0
NM_021998	chrX	84498996	84528368	ZNF711	0
NM_024921	chrX	84532394	84634748	POF1B	0
NM_001145414	chrX	85224098	85302566	CHM	0
NM_001139515	chrX	85517970	86087605	DACH2	0
NM_057162	chrX	86772714	86924596	KLHL4	0
NM_033048	chrX	88002225	88009785	CPXCR1	0
NM_138960	chrX	89176939	89177882	TGIF2LX	0
NR_110659	chrX	90669901	90689998	PABPC5-AS1	0
NM_080832	chrX	90689596	90693583	PABPC5	0
NM_014522	chrX	91089658	91134997	PCDH11X	0
NM_004538	chrX	92925924	92928682	NAP1L3	0
NM_001171110	chrX	92929011	92967273	FAM133A	0
NR_003539	chrX	95592084	95592901	LOC643486	0
NM_006729	chrX	95939661	96855597	DIAPH2	0
NM_013347	chrX	96138906	96140450	RPA4	0
NR_024608	chrX	98716599	99194841	XRCC6P5	0
NM_001105243	chrX	99546641	99665271	PCDH19	0
NM_022144	chrX	99839789	99854882	TNMD	0
NM_001278740	chrX	99882104	99891729	TSPAN6	0
NM_014467	chrX	99899162	99926296	SRPX2	0
NM_080737	chrX	99929488	99986522	SYTL4	0
NM_001325	chrX	100075347	100095923	CSTF2	0
NM_007052	chrX	100098312	100129334	NOX1	0
NM_212559	chrX	100168430	100183898	XKRX	0
NM_001162491	chrX	100224696	100245820	ARL13A	0
NM_001167970	chrX	100264333	100307105	TRMT2B	0
NM_021637	chrX	100333835	100351355	TMEM35	0
NM_006733	chrX	100354797	100417978	CENPI	0
NM_001939	chrX	100474932	100519485	DRP2	0
NM_001168474	chrX	100523240	100546325	TAF7L	0
NM_001145951	chrX	100603025	100603708	TIMM8A	0
NM_001287345	chrX	100604434	100641212	BTK	0
NM_001199972	chrX	100645877	100648840	RPL36A	0
NM_001199974	chrX	100645877	100669128	RPL36A-HNRNPH2	0
NM_000169	chrX	100652778	100663001	GLA	0
NM_019597	chrX	100663120	100669128	HNRNPH2	0
NM_001256155	chrX	100743030	100750798	ARMCX4	0
NM_016608	chrX	100805513	100809675	ARMCX1	0
NM_001009584	chrX	100870107	100872991	ARMCX6	0
NM_177947	chrX	100878119	100882831	ARMCX3	0
NM_014782	chrX	100910267	100914876	ARMCX2	0
NR_028089	chrX	101087084	101112549	NXF5	0
NM_001282401	chrX	101137259	101187039	ZMAT1	0
NM_080390	chrX	101380659	101382684	TCEAL2	0
NM_001006938	chrX	101394932	101397388	TCEAL6	0
NM_001159560	chrX	101408678	101410762	BEX5	0
NM_022053	chrX	101615315	101694929	NXF2	0
NM_001099686	chrX	101615315	101694929	NXF2B	0
NM_001277423	chrX	101715239	101726732	TCP11X2	0
NM_021992	chrX	101768609	101771699	TMSB15A	0
NR_002216	chrX	101804892	101826621	NXF4	0
NM_001199818	chrX	101854275	101972661	ARMCX5-GPRASP2	0
NM_001168478	chrX	101854425	101859085	ARMCX5	0
NM_014710	chrX	101906293	101914010	GPRASP1	0
NM_001004051	chrX	101967103	101972661	GPRASP2	0
NM_001142528	chrX	101975641	102007369	BHLHB9	0
NR_038988	chrX	102024094	102140338	LINC00630	0
NM_001031834	chrX	102192199	102193228	RAB40AL	0
NM_018476	chrX	102317580	102319168	BEX1	0
NM_022052	chrX	102330749	102348022	NXF3	0
NM_001127688	chrX	102470019	102472128	BEX4	0
NM_153333	chrX	102507922	102510121	TCEAL8	0
NM_001012979	chrX	102528617	102531797	TCEAL5	0
NM_001168399	chrX	102564273	102565883	BEX2	0
NM_152278	chrX	102585113	102587251	TCEAL7	0
NM_001006612	chrX	102611379	102613397	WBP5	0
NM_001282674	chrX	102631250	102633092	NGFRAP1	0
NM_080879	chrX	102754680	102774417	RAB40A	0
NM_001006935	chrX	102840418	102842655	TCEAL4	0
NM_001006933	chrX	102862833	102864855	TCEAL3	0
NM_004780	chrX	102883891	102885876	TCEAL1	0
NM_001142425	chrX	102930425	102941746	MORF4L2	0
NR_038978	chrX	102942211	102947484	MORF4L2-AS1	0
NM_182541	chrX	102965836	102968960	TMEM31	0
NM_001172285	chrX	102973501	102983552	GLRA4	0
NM_001128834	chrX	103031438	103047547	PLP1	0
NM_016370	chrX	103077254	103087212	RAB9B	0
NM_194324	chrX	103217199	103220563	TMSB15B	0
NM_001002916	chrX	103265718	103268259	H2BFWT	0
NM_001164416	chrX	103294515	103297021	H2BFM	0
NR_003238	chrX	103315218	103317502	H2BFXP	0
NM_001012755	chrX	103343897	103401708	SLC25A53	0
NR_026694	chrX	103357216	103360538	ZCCHC18	0
NR_039980	chrX	103366999	103369317	LOC286437	0
NM_207318	chrX	103411155	103440582	FAM199X	0
NM_153448	chrX	103494718	103499599	ESX1	0
NM_017416	chrX	103810995	105011822	IL1RAPL2	0
NM_031274	chrX	104463610	104465377	TEX13A	0
NM_198465	chrX	105066535	105202602	NRK	0
NM_000354	chrX	105277189	105282718	SERPINA7	0
NM_152423	chrX	105412297	105452949	MUM1L1	0
NM_001184782	chrX	105855159	105922673	CXorf57	0
NM_024539	chrX	105937067	106040246	RNF128	0
NM_017752	chrX	106045918	106119377	TBC1D8B	0
NM_001171706	chrX	106143292	106146561	RIPPLY1	0
NM_001171095	chrX	106161589	106174091	CLDN2	0
NM_001085354	chrX	106183963	106243474	MORC4	0
NM_001171080	chrX	106305117	106362057	RBM41	0
NM_017681	chrX	106366656	106449670	NUP62CL	0
NM_173494	chrX	106449861	106487473	PIH1D3	0
NR_046750	chrX	106756212	106789051	FRMPD3-AS1	0
NM_032428	chrX	106765679	106848474	FRMPD3	0
NM_001204402	chrX	106871653	106894256	PRPS1	0
NM_004089	chrX	106956451	106960291	TSC22D3	0
NM_052817	chrX	107069083	107174867	MID2	0
NR_110395	chrX	107137826	107179210	LOC101928335	0
NM_031273	chrX	107224093	107225600	TEX13B	0
NM_182607	chrX	107288199	107322414	VSIG1	0
NM_170750	chrX	107327434	107334874	PSMD10	0
NM_178270	chrX	107334898	107397901	ATG4A	0
NM_001287759	chrX	107398836	107681660	COL4A6	0
NM_000495	chrX	107683073	107940775	COL4A5	0
NM_003604	chrX	107975726	107979607	IRS4	0
NR_110652	chrX	107979769	107982133	LOC101928358	0
NM_001522	chrX	108616134	108725285	GUCY2F	0
NM_001242617	chrX	108780058	108787927	NXT2	0
NM_012282	chrX	108866928	108868393	KCNE1L	0
NM_004458	chrX	108884563	108976621	ACSL4	0
NM_017698	chrX	109245862	109421016	TMEM164	0
NR_039774	chrX	109325345	109325446	MIR3978	0
NM_015365	chrX	109437413	109561380	AMMECR1	0
NR_004379	chrX	109468216	109468288	SNORD96B	0
NM_020769	chrX	109662284	109699562	RGAG1	0
NR_002718	chrX	109763539	109766249	TDGF1P3	0
NM_145234	chrX	109917083	110039076	CHRDL1	0
NM_001128173	chrX	110366304	110464173	PAK3	0
NM_014289	chrX	110488326	110513774	CAPN6	0
NM_178152	chrX	110537006	110655460	DCX	0
NR_033974	chrX	110754889	110765627	LINC00890	0
NM_001039210	chrX	110924345	110933623	ALG13	0
NM_012471	chrX	111017541	111326004	TRPC5	0
NM_001195576	chrX	111119278	111147213	TRPC5OS	0
NM_001004308	chrX	111326252	111700473	ZCCHC16	0
NM_178175	chrX	111873878	111923375	LHFPL1	0
NM_001113490	chrX	112018104	112066354	AMOT	0
NR_036255	chrX	112023945	112024016	MIR4329	0
NR_110399	chrX	112285954	112763885	LOC101928437	0
NM_000868	chrX	113818550	114144624	HTR2C	0
NR_002993	chrX	113865258	113865386	SNORA35	0
NR_031581	chrX	113873917	113874002	MIR764	0
NR_031733	chrX	113886018	113886098	MIR1912	0
NR_031563	chrX	113887129	113887198	MIR1264	0
NR_031578	chrX	113949649	113949761	MIR1298	0
NR_031732	chrX	113997743	113997823	MIR1911	0
NR_029955	chrX	114058016	114058127	MIR448	0
NM_000640	chrX	114238537	114252207	IL13RA2	0
NM_001243963	chrX	114345182	114468635	LRCH2	0
NM_001145346	chrX	114423962	114427431	RBMXL3	0
NM_016383	chrX	114524282	114542123	LUZP4	0
NR_110384	chrX	114752496	114797058	PLS3-AS1	0
NM_001172335	chrX	114827818	114885179	PLS3	0
NM_000686	chrX	115301957	115306225	AGTR2	0
NM_007231	chrX	115567746	115592625	SLC6A14	0
NM_001017978	chrX	115592852	115594194	CT83	0
NM_033495	chrX	117031775	117107701	KLHL13	0
NM_001184965	chrX	117480035	117583923	WDR44	0
NR_031685	chrX	117520356	117520434	MIR1277	0
NM_144658	chrX	117629871	117820123	DOCK11	0
NM_001560	chrX	117861558	117928496	IL13RA1	0
NM_173798	chrX	117957786	117960931	ZCCHC12	0
NR_110393	chrX	117973518	118015977	LINC01285	0
NR_110311	chrX	118108576	118152318	LONRF3	0
NM_020721	chrX	118212597	118284542	KIAA1210	0
NM_006667	chrX	118370207	118378429	PGRMC1	0
NR_110396	chrX	118425491	118469573	LOC101928336	0
NM_145305	chrX	118533257	118588437	SLC25A43	0
NR_028443	chrX	118599995	118603083	SLC25A5-AS1	0
NM_001152	chrX	118602362	118605359	SLC25A5	0
NM_001170569	chrX	118672111	118699372	CXorf56	0
NM_001282161	chrX	118708429	118718392	UBE2A	0
NM_001173487	chrX	118722299	118739846	NKRF	0
NM_145802	chrX	118749687	118827333	SEPT6	0
NR_030413	chrX	118780700	118780811	MIR766	0
NM_001105576	chrX	118892575	118894165	SOWAHD	0
NM_001000	chrX	118920466	118925622	RPL39	0
NR_002584	chrX	118921315	118921447	SNORA69	0
NM_080632	chrX	118967988	118986991	UPF3B	0
NM_006978	chrX	119004494	119005791	RNF113A	0
NM_004541	chrX	119005733	119010629	NDUFA1	0
NM_178813	chrX	119029935	119054679	AKAP14	0
NM_024528	chrX	119059012	119077735	NKAP	0
NM_139282	chrX	119243010	119249847	RHOXF1	0
NM_032498	chrX	119292466	119297933	RHOXF2	0
NM_001099685	chrX	119292466	119297945	RHOXF2B	0
NR_027131	chrX	119370308	119379122	NKAPP1	0
NM_001184742	chrX	119384609	119392251	ZBTB33	0
NM_001104545	chrX	119392504	119445391	TMEM255A	0
NM_012069	chrX	119495939	119517104	ATP1B4	0
NM_001122606	chrX	119560002	119603204	LAMP2	0
NM_003588	chrX	119658445	119709684	CUL4B	0
NM_001137554	chrX	119738551	119755016	MCTS1	0
NM_001011551	chrX	119759528	119764005	C1GALT1C1	0
NM_001145718	chrX	120006451	120009779	CT47B1	0
NM_001080137	chrX	120067694	120071012	CT47A10	0
NM_001080141	chrX	120067694	120071012	CT47A6	0
NM_001080145	chrX	120072555	120075873	CT47A2	0
NM_173571	chrX	120082276	120085594	CT47A11	0
NM_001242922	chrX	120082276	120085594	CT47A12	0
NM_001080144	chrX	120082276	120085594	CT47A3	0
NM_001080140	chrX	120087136	120090454	CT47A7	0
NM_001080139	chrX	120101740	120105058	CT47A8	0
NM_001080143	chrX	120111460	120114778	CT47A4	0
NM_001080142	chrX	120111460	120114778	CT47A5	0
NM_001080138	chrX	120111460	120114778	CT47A9	0
NM_001080146	chrX	120116320	120119638	CT47A1	0
NM_012084	chrX	120181461	120183796	GLUD2	0
NM_001256743	chrX	122318095	122338533	GRIA3	0
NM_001081550	chrX	122734411	122866904	THOC2	0
NM_001167	chrX	122994016	123047829	XIAP	0
NM_001042750	chrX	123095555	123236505	STAG2	0
NM_001114937	chrX	123480131	123507010	SH2D1A	0
NM_001163279	chrX	123509755	124097666	TENM1	0
NM_001195272	chrX	124453968	124456950	LOC100129520	0
NR_110409	chrX	125243744	125249545	LOC101928495	0
NM_001013628	chrX	125297481	125300080	DCAF12L2	0
NM_178470	chrX	125683365	125686842	DCAF12L1	0
NM_001122716	chrX	125953746	125955768	PRR32	0
NM_138289	chrX	127184940	127186382	ACTRT1	0
NM_001282874	chrX	128580477	128657482	SMARCA1	0
NM_001587	chrX	128674251	128726530	OCRL	0
NM_017413	chrX	128779235	128788933	APLN	0
NM_003399	chrX	128872945	128903525	XPNPEP2	0
NM_018990	chrX	128913891	128929176	SASH3	0
NM_001008222	chrX	128937263	128977561	ZDHHC9	0
NM_001166221	chrX	129040096	129063738	UTP14A	0
NM_021946	chrX	129139163	129192058	BCORL1	0
NM_001127197	chrX	129198894	129244688	ELF4	0
NM_145813	chrX	129263337	129299861	AIFM1	0
NM_004794	chrX	129305772	129318844	RAB33A	0
NM_017666	chrX	129336672	129402922	ZNF280C	0
NR_104107	chrX	129473861	129507335	SLC25A14	0
NM_178471	chrX	129518318	129519511	GPR119	0
NM_016024	chrX	129535942	129547317	RBMX2	0
NM_001281736	chrX	129757356	130037291	ENOX2	0
NM_001282607	chrX	130192215	130223859	ARHGAP36	0
NM_001170963	chrX	130418139	130423035	IGSF1	0
NM_001004486	chrX	130678047	130678974	OR13H1	0
NR_026975	chrX	130836677	130964671	FIRRE	0
NM_001042453	chrX	131157244	131209971	MST4	0
NM_194277	chrX	131211020	131262050	FRMD7	0
NM_001271187	chrX	131337051	131353508	RAP2C	0
NR_110410	chrX	131352534	131566839	RAP2C-AS1	0
NM_001170701	chrX	131503342	131547603	MBNL3	0
NM_147175	chrX	131760037	132095423	HS6ST2	0
NR_046691	chrX	131801669	131803915	HS6ST2-AS1	0
NM_031907	chrX	132159506	132162300	USP26	0
NM_016521	chrX	132350696	132352376	TFDP3	0
NM_001448	chrX	132435063	132549205	GPC4	0
NM_001164618	chrX	132669775	133119673	GPC3	0
NR_029852	chrX	133303407	133303482	MIR363	0
NR_029509	chrX	133303567	133303642	MIR92A2	0
NR_029491	chrX	133303700	133303796	MIR19B2	0
NR_029950	chrX	133303838	133303907	MIR20B	0
NR_029949	chrX	133304070	133304141	MIR18B	0
NR_029523	chrX	133304227	133304308	MIR106A	0
NM_001101357	chrX	133371076	133379808	CCDC160	0
NM_032335	chrX	133507341	133549321	PHF6	0
NM_000194	chrX	133594174	133634698	HPRT1	0
NR_030587	chrX	133674214	133674292	MIR450B	0
NR_029962	chrX	133674370	133674461	MIR450A1	0
NR_030227	chrX	133674537	133674637	MIR450A2	0
NR_030399	chrX	133675370	133675467	MIR542	0
NR_024607	chrX	133677406	133680660	MIR503HG	0
NR_030228	chrX	133680357	133680428	MIR503	0
NR_029946	chrX	133680643	133680741	MIR424	0
NR_038998	chrX	133684053	133694428	LINC00629	0
NM_021796	chrX	133699872	133792513	PLAC1	0
NM_001170757	chrX	133903595	133931262	FAM122B	0
NM_001170781	chrX	133941222	133945211	FAM122C	0
NM_019556	chrX	134021661	134049297	MOSPD1	0
NM_001163438	chrX	134124967	134126503	SMIM10	0
NM_001078173	chrX	134154533	134156566	FAM127C	0
NM_001078171	chrX	134166332	134167575	FAM127A	0
NM_001134321	chrX	134184962	134186221	FAM127B	0
NR_024493	chrX	134229014	134232733	LINC00087	0
NR_033941	chrX	134252881	134254405	LINC00633	0
NR_103770	chrX	134254548	134257529	LOC100287728	0
NM_001031705	chrX	134290460	134305751	CT55	0
NM_001185063	chrX	134419718	134429965	ZNF75D	0
NM_152695	chrX	134478695	134497338	ZNF449	0
NR_104652	chrX	134530353	134531672	LOC100506790	0
NR_024359	chrX	134555867	134560225	LINC00086	0
NR_046740	chrX	134654007	134654599	DDX26B-AS1	0
NM_182540	chrX	134654554	134716460	DDX26B	0
NM_001017417	chrX	134847184	134891539	CT45A1	0
NM_152582	chrX	134866213	134874249	CT45A2	0
NM_001007551	chrX	134866213	134874561	CT45A5	0
NM_001291540	chrX	134866213	134874249	LOC102723680	0
NM_001291535	chrX	134866213	134874249	LOC102723737	0
NM_001017435	chrX	134883487	134891519	CT45A3	0
NM_001017438	chrX	134883487	134891519	CT45A6	0
NM_001017436	chrX	134928696	134936735	CT45A4	0
NM_001291530	chrX	134945650	134975579	LOC102723631	0
NM_001291543	chrX	134963218	134971043	LOC101060211	0
NM_018666	chrX	134975784	134995220	SAGE1	0
NM_173470	chrX	135044230	135056134	MMGT1	0
NM_001177651	chrX	135067582	135129428	SLC9A6	0
NM_001159699	chrX	135279054	135293518	FHL1	0
NM_001173516	chrX	135298973	135338641	MAP7D3	0
NM_153834	chrX	135383121	135499047	GPR112	0
NM_001727	chrX	135570124	135574598	BRS3	0
NM_014500	chrX	135579670	135594503	HTATSF1	0
NM_016267	chrX	135614310	135638966	VGLL1	0
NR_030631	chrX	135633036	135633119	MIR934	0
NR_038461	chrX	135721701	135724588	LINC00892	0
NM_000074	chrX	135730335	135742549	CD40LG	0
NM_004840	chrX	135747711	135863503	ARHGEF6	0
NR_028476	chrX	135955605	135962939	RBMX	0
NR_002735	chrX	135961357	135961430	SNORD61	0
NM_054021	chrX	136112306	136113833	GPR101	0
NM_003413	chrX	136648345	136654259	ZIC3	0
NR_026935	chrX	137696891	137699799	LINC00889	0
NM_004114	chrX	137713733	137793827	FGF13	0
NR_030229	chrX	137749871	137749954	MIR504	0
NR_038405	chrX	137794268	137798763	FGF13-AS1	0
NR_028597	chrX	138528977	138531132	SRD5A1P1	0
NM_000133	chrX	138612894	138645617	F9	0
NM_005369	chrX	138663929	138725000	MCF2	0
NM_001010986	chrX	138808504	138914447	ATP11C	0
NR_030230	chrX	139006306	139006390	MIR505	0
NM_001013403	chrX	139037883	139047677	CXorf66	0
NM_001271560	chrX	139173825	139175070	LOC389895	0
NM_005634	chrX	139585151	139587225	SOX3	0
NR_028344	chrX	139791923	139796996	LINC00632	0
NM_004065	chrX	139865424	139866723	CDR1	0
NR_031725	chrX	140008336	140008384	MIR320D2	0
NM_032461	chrX	140096760	140097876	SPANXB1	0
NM_145664	chrX	140096760	140097876	SPANXB2	0
NM_139019	chrX	140096760	140097876	SPANXF1	0
NM_012317	chrX	140269930	140271399	LDOC1	0
NR_037183	chrX	140590842	140738069	SPANXA2-OT1	0
NM_013453	chrX	140677834	140678899	SPANXA1	0
NM_145662	chrX	140677834	140678899	SPANXA2	0
NM_032417	chrX	140785557	140786896	SPANXD	0
NM_022661	chrX	140785567	140786655	SPANXC	0
NM_145665	chrX	140785567	140786655	SPANXE	0
NM_177456	chrX	140982451	140985618	MAGEC3	0
NM_005462	chrX	140991641	140997187	MAGEC1	0
NM_016249	chrX	141290127	141293076	MAGEC2	0
NM_001009613	chrX	142113703	142122066	SPANXN4	0
NM_001009609	chrX	142596563	142605303	SPANXN3	0
NM_001184749	chrX	142710594	142723926	SLITRK4	0
NM_001009615	chrX	142795134	142803762	SPANXN2	0
NM_001012989	chrX	142967172	142968357	UBE2NL	0
NM_001009614	chrX	144329106	144337728	SPANXN1	0
NM_001144008	chrX	144902865	144907360	SLITRK2	0
NM_004709	chrX	144908927	144911370	TMEM257	0
NR_106783	chrX	145074267	145074344	MIR892C	0
NR_030589	chrX	145075792	145075869	MIR890	0
NR_030592	chrX	145076301	145076378	MIR888	0
NR_030584	chrX	145078186	145078261	MIR892A	0
NR_030593	chrX	145078715	145078792	MIR892B	0
NR_030590	chrX	145082570	145082649	MIR891B	0
NR_030581	chrX	145109311	145109390	MIR891A	0
NM_001144064	chrX	145895621	145896249	CXorf51A	0
NM_001244892	chrX	145895621	145896249	CXorf51B	0
NR_030233	chrX	146312237	146312361	MIR506	0
NR_030234	chrX	146312501	146312595	MIR507	0
NR_030235	chrX	146318430	146318545	MIR508	0
NR_036173	chrX	146331668	146331748	MIR514B	0
NR_030629	chrX	146340282	146340358	MIR509-3	0
NR_030236	chrX	146342049	146342143	MIR509-1	0
NR_030586	chrX	146342052	146342143	MIR509-2	0
NR_030237	chrX	146353852	146353926	MIR510	0
NR_030238	chrX	146360764	146360862	MIR514A1	0
NR_030239	chrX	146363460	146363548	MIR514A2	0
NR_030240	chrX	146366158	146366246	MIR514A3	0
NR_024503	chrX	146990948	147003676	FMR1-AS1	0
NM_001185081	chrX	146993468	147032647	FMR1	0
NM_152578	chrX	147062848	147108187	FMR1NB	0
NM_001169122	chrX	147582138	148082193	AFF2	0
NR_104128	chrX	148568661	148586884	IDS	0
NR_027455	chrX	148609131	148621312	LINC00893	0
NM_178124	chrX	148622518	148629876	CXorf40A	0
NR_104121	chrX	148678215	148713568	TMEM185A	0
NM_001011544	chrX	148769902	148798928	MAGEA11	0
NM_016153	chrX	148855725	148858517	HSFX1	0
NM_001164415	chrX	148855729	148858528	HSFX2	0
NM_001080790	chrX	148863592	148869399	MAGEA9B	0
NM_005365	chrX	148863599	148869399	MAGEA9	0
NR_109813	chrX	148958632	149008599	LINC00850	0
NR_102703	chrX	149007562	149025779	MAGEA8-AS1	0
NM_001166401	chrX	149009940	149014609	MAGEA8	0
NM_001013845	chrX	149100414	149106716	CXorf40B	0
NR_027456	chrX	149106765	149185018	LINC00894	0
NR_031748	chrX	149396238	149396318	MIR2114	0
NM_005491	chrX	149613719	149682448	MAMLD1	0
NM_000252	chrX	149737046	149841616	MTM1	0
NM_003828	chrX	149861868	149933575	MTMR1	0
NM_001242614	chrX	149934808	150067289	CD99L2	0
NM_005342	chrX	150151762	150159248	HMGB3	0
NR_036256	chrX	150336693	150336798	MIR4330	0
NM_004224	chrX	150345055	150349937	GPR50	0
NM_001017980	chrX	150565656	150577836	VMA21	0
NM_173493	chrX	150732006	150845211	PASD1	0
NR_033262	chrX	150866778	150870063	PRRG3	0
NM_033085	chrX	150884507	150891664	FATE1	0
NM_005140	chrX	150903217	150914036	CNGA2	0
NM_001011550	chrX	151086759	151093642	MAGEA4	0
NM_004961	chrX	151121595	151143151	GABRE	0
NR_029973	chrX	151128099	151128184	MIR452	0
NM_001204811	chrX	151282520	151307050	MAGEA10-MAGEA5	0
NM_021049	chrX	151282520	151286411	MAGEA5	0
NM_001251828	chrX	151301782	151307050	MAGEA10	0
NM_000808	chrX	151335633	151619831	GABRA3	0
NR_029521	chrX	151560690	151560771	MIR105-1	0
NR_030409	chrX	151561892	151562001	MIR767	0
NR_029522	chrX	151562883	151562964	MIR105-2	0
NM_018558	chrX	151806636	151821825	GABRQ	0
NM_175868	chrX	151867244	151870814	MAGEA6	0
NR_073432	chrX	151895977	151903136	CSAG4	0
NM_001166387	chrX	151899292	151903184	MAGEA12	0
NM_153478	chrX	151903227	151909518	CSAG1	0
NM_175743	chrX	151918386	151922408	MAGEA2	0
NM_153488	chrX	151918403	151920099	MAGEA2B	0
NM_001129826	chrX	151927810	151928738	CSAG3	0
NM_005362	chrX	151934651	151938240	MAGEA3	0
NM_004344	chrX	151995870	151999301	CETN2	0
NM_001129765	chrX	151999510	152037907	NSDHL	0
NM_001178113	chrX	152086408	152142025	ZNF185	0
NM_001103150	chrX	152157367	152160761	PNMA5	0
NM_001282535	chrX	152224765	152228827	PNMA3	0
NM_001170944	chrX	152240818	152243402	PNMA6C	0
NM_032882	chrX	152338258	152340864	PNMA6A	0
NM_004988	chrX	152481521	152486116	MAGEA1	0
NM_001080485	chrX	152599612	152618384	ZNF275	0
NM_001136273	chrX	152683780	152687086	ZFP92	0
NM_080701	chrX	152710177	152711945	TREX2	0
NR_073156	chrX	152713122	152760983	HAUS7	0
NM_001711	chrX	152760346	152775004	BGN	0
NM_001001344	chrX	152801579	152848387	ATP2B3	0
NM_152274	chrX	152853382	152864632	FAM58A	0
NM_001395	chrX	152907896	152916781	DUSP9	0
NM_001039582	chrX	152935187	152939816	PNCK	0
NM_005629	chrX	152953751	152962048	SLC6A8	0
NM_001139441	chrX	152965946	152989582	BCAP31	0
NM_000033	chrX	152990322	153010216	ABCD1	0
NM_005393	chrX	153029650	153044801	PLXNB3	0
NM_001170760	chrX	153046455	153051187	SRPK3	0
NM_004135	chrX	153051220	153059978	IDH3G	0
NM_001204526	chrX	153059903	153063967	SSR4	0
NM_032512	chrX	153067622	153096003	PDZD4	0
NM_000425	chrX	153126968	153141500	L1CAM	0
NM_001146151	chrX	153170528	153172620	AVPR2	0
NM_001164741	chrX	153172829	153191714	ARHGAP4	0
NM_001256120	chrX	153195279	153200607	NAA10	0
NM_002910	chrX	153200721	153210232	RENBP	0
NM_005334	chrX	153213007	153236819	HCFC1	0
NR_046608	chrX	153234215	153235542	HCFC1-AS1	0
NM_003492	chrX	153237990	153248646	TMEM187	0
NR_036174	chrX	153246547	153246628	MIR3202-1	0
NR_036175	chrX	153246548	153246627	MIR3202-2	0
NM_001025242	chrX	153275956	153285342	IRAK1	0
NR_031757	chrX	153285370	153285440	MIR718	0
NM_004992	chrX	153287263	153363188	MECP2	0
NM_020061	chrX	153409697	153424507	OPN1LW	0
NM_000513	chrX	153448084	153462352	OPN1MW	0
NM_001048181	chrX	153448084	153461637	OPN1MW2	0
NM_001205201	chrX	153498929	153523564	TEX28	0
NM_001145933	chrX	153524026	153558713	TKTL1	0
NM_001110556	chrX	153576899	153603006	FLNA	0
NM_000117	chrX	153607596	153609883	EMD	0
NM_001256577	chrX	153626570	153630680	RPL10	0
NR_000011	chrX	153628621	153628756	SNORA70	0
NM_001009934	chrX	153629578	153640427	DNASE1L1	0
NR_024048	chrX	153639876	153650063	TAZ	0
NR_103768	chrX	153652722	153656825	LOC158960	0
NM_001183	chrX	153656977	153664863	ATP6AP1	0
NM_001493	chrX	153665258	153671814	GDI1	0
NM_004699	chrX	153672472	153679002	FAM50A	0
NR_106917	chrX	153678667	153678734	MIR6858	0
NM_017514	chrX	153686620	153701989	PLXNA3	0
NM_006014	chrX	153706107	153707596	LAGE3	0
NM_014235	chrX	153712055	153715009	UBL4A	0
NM_019848	chrX	153715644	153719029	SLC10A3	0
NM_001282311	chrX	153734489	153744566	FAM3A	0
