Clone	Target	Chromosome	Position	Bad_P	Log2Rat	RawRat	Log2StdDev	NReplic	FISH_2	FISH	WI_cR	WI_cM	WI-RH	G3	GB4	cM_MGD	CM	MARKER_NAMES	MAP_SOURCE	MAPPING_NAME	DNASOURCE_DESCRIPTION	CLONENOTES	KB_POSITION	WELL_ID	USER_CLONE_ID
CTD-2094C6	HumArray1H5_G5	17	1914	0	-0.154737	0.898296	0.013678	3		17q21.2					309.33	57		stSG72a;Thra	fishClones.txt	CTD-2094C6	MSD31		42393	HumArray1H5_G5	CTD-2094C6
RP11-87N6	HumArray1H4_W25	17	1915	0	0.159743	1.117088	0.027521	3	.2	17q12-17q21				1597				SHGC-13537;T50487	stsMap.txt	RH8761	MSD27		42414	HumArray1H4_W25	RP11-87N6
GS-265E19	HumArray1S1_B12	17	1916	0	-0.053049	0.963897	0.024934	3		17q21-q22  								SHGC-12497;D17S1230	stsMap.txt	RH55126	MSD24		42521	HumArray1S1_B12	GS-265E19
CTD-2009O18	HumArray1H5_F4	17	1917	0	-0.084510	0.943105	0.026574	3		17q21.2						57		Top2a	stsMap.txt	RH55126	MSD31		42521	HumArray1H5_F4	CTD-2009O18
RP11-241H2	HumArray1H4_X16	17	1918	0	0.132818	1.096433	0.040230	3		17q21.1-17q21.2				1574				AF071747.1;SHGC-12497	stsMap.txt	RH55126	MSD27		42521	HumArray1H4_X16	RP11-241H2
RP11-58O9	HumArray1H4_X7	17	1919	0	0.129783	1.094129	0.023362	3	1.2	17q21.2				1574				SHGC-31685;AF071747.1	fishClones.txt	RP11-58O9	MSD27		42571	HumArray1H4_X7	RP11-58O9
RP11-268H17	HumArray1H4_X14	17	1920	0	0.065578	1.046504	0.019175	3	.2	17q21.2				1541				SHGC-31371;H92565	fishClones.txt	RP11-268H17	MSD27		43036	HumArray1H4_X14	RP11-268H17
RP11-29C11	HumArray1H4_W14	17	1921	0	0.128847	1.093420	0.037838	3	p13	17q21.1-17q21.2				1650				SHGC-12324;AF049259.1	fishClones.txt	RP11-29C11	MSD27		43507	HumArray1H4_W14	RP11-29C11
RP11-266I24	HumArray1H4_X23	17	1922	0	0.314141	1.243272	0.011691	3	1.1-17q21.2	17q21				1707				SHGC-34202;D20015	fishClones.txt	RP11-266I24	MSD27		45056	HumArray1H4_X23	RP11-266I24
RP5-1137E3	HumArray1H4_N19	17	1923	0	-0.074444	0.949708	0.031828	3	0015								64.3	D17S930	stsMap.txt	AFM240YG7	MSD21		47246	HumArray1H4_N19	RP5-1137E3
RP11-52N13	HumArray1H4_W8	17	1924	0	0.202140	1.150404	0.019506	3						1803				SHGC-2245;Z23777	stsMap.txt	RH31777	MSD27		47246	HumArray1H4_W8	RP11-52N13
RP11-9M20	HumArray1H4_W30	17	1925	0	-0.019462	0.986601	0.030942	2	7q21	17q21				1896				SHGC-2261;Z24194	fishClones.txt	RP11-9M20	MSD27		49157	HumArray1H4_W30	RP11-9M20
CTB-305D20	HumArray1H5_L13	17	1926	0	-0.254102	0.838509	0.042319	3	17q21								65	AFM155xd12;D17S791	fishClones.txt	D17S791	MSD34		51303	HumArray1H5_L13	CTB-305D20
RP11-234J24	HumArray1H4_X20	17	1927	0	0.025184	1.017610	0.029229	3	1-17q21.2	17q21.3				2048				SHGC-11971;X58854	fishClones.txt	RP11-234J24	MSD27		51663	HumArray1H4_X20	RP11-234J24
CTD-2019O2	HumArray1H5_H18	17	1928	0	-0.014473	0.990018	0.011582	3		17q22					338.99			stSG4289;SKAP55	stsMap.txt	RH12627	MSD32		52579	HumArray1H5_H18	CTD-2019O2
RP11-36J16	HumArray1H4_W15	17	1929	0	0.122918	1.088935	0.011894	3		17q21.32				2091				SHGC-33986;R06268	fishClones.txt	RP11-36J16	MSD27		53252	HumArray1H4_W15	RP11-36J16
RP11-110H20	HumArray1H4_W29	17	1930	0	0.145519	1.106129	0.007831	3	-17q21.2	17q21.3				2084				SHGC-9761;M31679.1	fishClones.txt	RP11-110H20	MSD27		53553	HumArray1H4_W29	RP11-110H20
RP5-1071I14	HumArray1H4_N20	17	1931	0	-0.027581	0.981064	0.045808	2	M31679.1									D17S797	stsMap.txt	AFM179XA1	MSD21		54095	HumArray1H4_N20	RP5-1071I14
RP5-32P19	HumArray1H4_N22	17	1932	0	0.020259	1.014141	0.005416	3	1679.1								69.4	D17S943	stsMap.txt	AFM269ZB1	MSD21		54381	HumArray1H4_N22	RP5-32P19
RP11-481C4	HumArray1S1_D15	17	1933	0	0.031994	1.022425	0.014450	3	2084	17q21.3								X17620;D17S1989	stsMap.txt	WI-7613	MSD35		55795	HumArray1S1_D15	RP11-481C4
RP11-143M4	HumArray1H4_W26	17	1934	0	0.087596	1.062598	0.015032	3	q21.3	17q22				2255				SHGC-7374;G14238	fishClones.txt	RP11-143M4	MSD27		56782	HumArray1H4_W26	RP11-143M4
RP11-131C4	HumArray1H4_W20	17	1935	0	0.141179	1.102806	0.006983	3		17q22				2275				SHGC-714;Z16564	fishClones.txt	RP11-131C4	MSD27		56845	HumArray1H4_W20	RP11-131C4
CTB-292L7	HumArray1H4_N8	17	1936	0	-0.061241	0.958439	0.008745	3									72.7	D17S788	stsMap.txt	AFM095ZD11	MSD21		56845	HumArray1H4_N8	CTB-292L7
RP11-42M14	HumArray1H4_W10	17	1937	0	0.070615	1.050164	0.004617	3		17q22				2290				SHGC-8790;G14337	fishClones.txt	RP11-42M14	MSD27		57210	HumArray1H4_W10	RP11-42M14
CTB-462L7	HumArray1H4_N16	17	1938	0	-0.032084	0.978007	0.027465	3										D17S787	fishClones.txt	D17S787	MSD21		60359	HumArray1H4_N16	CTB-462L7
RP11-9G4	HumArray1H4_W33	17	1939	0	-0.019337	0.986686	0.015470	2	17p13.1	17q22				2334				SHGC-11266;M95586.1	stsMap.txt	RH42750	MSD27	multi-site	60478	HumArray1H4_W33	RP11-9G4
CTD-2177J24	HumArray1H5_H16	17	1940	1				0		17q22					360.47			sts-M95585;HLF	fishClones.txt	CTD-2177J24	MSD32		60633	HumArray1H5_H16	CTD-2177J24
RP11-670E13	HumArray1H5_O20	17	1941	1				0		17q22-q24								WI-9306;ZNF147	fishClones.txt	RP11-670E13	MSD37		61989	HumArray1H5_O20	RP11-670E13
RP11-118K23	HumArray1H4_W19	17	1942	0	0.197675	1.146848	0.011256	3		17q23				2517				SHGC-36454;T87346	fishClones.txt	RP11-118K23	MSD27		65396	HumArray1H4_W19	RP11-118K23
RP5-1073F15	HumArray1S1_E7	17	1943	1				0										M60724	refflat.txt	RPS6KB1	MSD33		65627	HumArray1S1_E7	RP5-1073F15
RP11-50F16	HumArray1H4_W16	17	1944	0	0.133901	1.097256	0.009700	3	17q23	17q12				2492				SHGC-34099;R27332	stsMap.txt	RH69849	MSD27	multi-site	65684	HumArray1H4_W16	RP11-50F16
CTB-262I19	HumArray1H5_L11	17	1945	0	0.095774	1.068639	0.023445	3							380.4		83.9	AFM158xc3;D17S792	stsMap.txt	AFM158XC3	MSD34		65897	HumArray1H5_L11	CTB-262I19
CTB-570D13	HumArray1H5_L12	17	1946	1				0							391.2		84.2	AFM238yf8;D17S808	stsMap.txt	AFM238YF8	MSD34		68737	HumArray1H5_L12	CTB-570D13
CTB-244K7	HumArray1H5_L14	17	1947	0	0.026960	1.018863	0.040654	3									87.6	AFM269yf1;D17S942	stsMap.txt	AFM269YF1	MSD34		72037	HumArray1H5_L14	CTB-244K7
RP11-52B5	HumArray1H4_W11	17	1948	0	0.139003	1.101144	0.006907	3		17q24				2854				SHGC-974;Z17055	fishClones.txt	RP11-52B5	MSD27		72403	HumArray1H4_W11	RP11-52B5
CTB-124G9	HumArray1H4_N7	17	1949	0	0.009052	1.006294	0.024131	3										D17S789	stsMap.txt	AFM107YB8	MSD21		74206	HumArray1H4_N7	CTB-124G9
CTB-112F7	HumArray1H4_N18	17	1950	0	0.015468	1.010779	0.016060	3									94.8	D17S840	stsMap.txt	AFM207VF4	MSD21		76192	HumArray1H4_N17	CTB-112F7
CTB-112F7	HumArray1H4_N17	17	1950	0	0.064366	1.045625	0.025485	3									94.8	D17S840	stsMap.txt	AFM207VF4	MSD21		76192	HumArray1H4_N17	CTB-112F7
RP11-84E24	HumArray1H4_X13	17	1952	0	-0.025042	0.982792	0.016474	3		17q24-17q25				3102				SHGC-35378;S74506.1	fishClones.txt	RP11-84E24	MSD27		78083	HumArray1H4_X13	RP11-84E24
RP11-65C22	HumArray1H4_X5	17	1953	0	-0.052915	0.963987	0.006389	3	24-17q25	17q24				3120				SHGC-21021;Z52975	fishClones.txt	RP11-65C22	MSD27		78749	HumArray1H4_X5	RP11-65C22
RP11-41E12	HumArray1H4_W9	17	1954	0	0.080483	1.057372	0.001604	2	25	17q24-17q25				3138				SHGC-11717;T58371	fishClones.txt	RP11-41E12	MSD27		79351	HumArray1H4_W9	RP11-41E12
RP11-225G19	HumArray1H4_X17	17	1955	0	0.122553	1.088660	0.011573	3	2	17q24-17q25				3199				SHGC-36245;AF020314.1	fishClones.txt	RP11-225G19	MSD27		81063	HumArray1H4_X17	RP11-225G19
RP11-145C11	HumArray1H4_W24	17	1956	0	0.153384	1.112175	0.018406	3	9	17q25.1				3242				SHGC-31760;AF055014.1	MANUAL	D79998	MSD27		81336	HumArray1H4_W24	RP11-145C11
RP11-76G4	HumArray1H4_X12	17	1957	0	0.019914	1.013899	0.038925	3		17q25.1				3253				SHGC-329;M78824	fishClones.txt	RP11-76G4	MSD27		81696	HumArray1H4_X12	RP11-76G4
RP11-201E5	HumArray1H4_X18	17	1958	0	0.109180	1.078615	0.023212	3						3276				SHGC-37061;N32856	stsMap.txt	RH37855	MSD27		82935	HumArray1H4_X18	RP11-201E5
RP11-61B11	HumArray1H4_X21	17	1959	0	0.000000	1.000000	0.009534	3						3308				SHGC-98;Z16476	stsMap.txt	RH13203	MSD27		83221	HumArray1H4_X21	RP11-61B11
CTB-120N12	HumArray1H4_N15	17	1960	0	0.015111	1.010529	0.009515	3									104.7	D17S801	stsMap.txt	AFM203XG5	MSD21		83296	HumArray1H4_N15	CTB-120N12
CTB-439L11	HumArray1H4_N14	17	1961	0	-0.034847	0.976135	0.017844	3									108.2	D17S802	stsMap.txt	AFM210XA5	MSD21		85081	HumArray1H4_N14	CTB-439L11
RP11-84J3	HumArray1H4_W35	17	1962	0	0.141529	1.103074	0.040957	3	7q25.1	17q25				3641				SHGC-11286;T46871	stsMap.txt	RH1915	MSD27		86041	HumArray1H4_W35	RP11-84J3
RP11-26B13	HumArray1H4_W34	17	1963	0	0.187925	1.139124	0.030521	2		17q25.2-17q25.3				3612				SHGC-31110;H85123	INTERPOL_G3		MSD27		86086	HumArray1H4_W34	RP11-26B13
RP11-128J1	HumArray1H4_W27	17	1964	0	0.215219	1.160880	0.025799	3		17q25				3656				SHGC-2234;Z23412	fishClones.txt	RP11-128J1	MSD27		86295	HumArray1H4_W27	RP11-128J1
RP11-160F4	HumArray1H4_W22	17	1965	0	0.160901	1.117985	0.022755	2		17q25.2				3699				SHGC-33067;T51638	INTERPOL_G3		MSD27		86909	HumArray1H4_W22	RP11-160F4
RP11-46E14	HumArray1H4_W12	17	1966	0	0.092734	1.066389	0.027191	3		17q25.3				3673				SHGC-97;Z16472	fishClones.txt	RP11-46E14	MSD27		87155	HumArray1H4_W12	RP11-46E14
CTB-209F23	HumArray1H5_L15	17	1967	0	-0.096474	0.935316	0.080797	3	17q25.3								117.4	AFM044xg3;D17S784	stsMap.txt	AFM044XG3	MSD34		87214	HumArray1H5_L15	CTB-209F23
RP11-165M24	HumArray1H4_X22	17	1968	0	0.065966	1.046786	0.060525	3		17q25.3				3742				SHGC-31983;T55136	INTERPOL_G3		MSD27		87316	HumArray1H4_X22	RP11-165M24
GS1-50C4	HumArray1S1_D16	17	1969	0	0.019945	1.013921	0.037311	3		17 q tel								17 q tel	TELOMERE		MSD35		90000	HumArray1S1_D16	GS1-50C4
GS1-74G18	HumArray1S1_D17	18	1970	0	0.040168	1.028234	0.016280	3	el	18 p tel								18 p tel	TELOMERE		MSD35		0	HumArray1S1_D17	GS1-74G18
GS-8P19	HumArray1S1_B8	18	1971	0	-0.085770	0.942281	0.049780	3	q25.3	18p11.31-p11.21  								M15990	stsMap.txt	RH69080	MSD24		805	HumArray1S1_B8	GS-8P19
RP11-88C10	HumArray1H4_F9	18	1972	0	0.095898	1.068731	0.003427	3	24-17q25	18p11.31-.32				16	13.7		0.1	AFM178XC3;D18S59	stsMap.txt	AFM178XC3	MSD18		862	HumArray1H4_F9	RP11-88C10
RP11-78H1	HumArray1H4_F10	18	1973	0	-0.121628	0.919150	0.076558	2	.32	18p11.31-.32				100	21.07		1.6	AFM299YF1;D18S476	INTERPOL_CM		MSD18		1498	HumArray1H4_F10	RP11-78H1
RP11-55N14	HumArray1H3_F34	18	1974	0	0.068655	1.048738	0.016133	3	.31-.32	18p11.31							5	AFMA175YE9	fishClones.txt	RP11-55N14	MSD6		2937	HumArray1H3_F34	RP11-55N14
RP11-106J7	HumArray1H4_F12	18	1975	0	-0.074409	0.949731	0.029358	3	7q25	18p11.3				131	34.43		7.9	AFM205TD6;D18S63	fishClones.txt	RP11-106J7	MSD18		3604	HumArray1H4_F12	RP11-106J7
RP11-113J12	HumArray1H4_F13	18	1976	0	0.014261	1.009934	0.018598	3	5	18p11.3				131	34.53		8.2	AFM238YD8;D18S459	fishClones.txt	RP11-113J12	MSD18		3731	HumArray1H4_F13	RP11-113J12
RP11-106O1	HumArray1H4_F11	18	1977	0	-0.070920	0.952030	0.017680	3	3	18p11.31							7.7	AFM080XD7	fishClones.txt	RP11-106O1	MSD18		4116	HumArray1H4_F11	RP11-106O1
RP11-102E12	HumArray1H3_L12	18	1978	0	-0.245624	0.843451	0.007819	3		18p11.31-.32							10.5	AFMB329WD5	fishClones.txt	RP11-102E12	MSD8		5014	HumArray1H3_L12	RP11-102E12
RP11-105C15	HumArray1H4_F14	18	1979	0	-0.078848	0.946813	0.001791	2		18p11.31					40.51		17.7	AFM283XG9;D18S471	fishClones.txt	RP11-105C15	MSD18		6251	HumArray1H4_F14	RP11-105C15
CTD-2048F17	HumArray1H5_O21	18	1980	1				0	7.7	18p12								WI-9017;PTPRM	stsMap.txt	WI-9017	MSD37		9188	HumArray1H5_O21	CTD-2048F17
CTD-2017G14	HumArray1H5_H19	18	1981	0	-2.740547	0.149628	1000000.000000	1	18p11.31	18p11.2					81.12			R48243;RAB31	fishClones.txt	CTD-2017G14	MSD32		10750	HumArray1H5_H19	CTD-2017G14
RP11-102O20	HumArray1H4_F15	18	1982	0	-0.094686	0.936476	0.023869	3		18p11.23-.31				350	64.11		32.4	AFM259VH9;D18S464	fishClones.txt	RP11-102O20	MSD18		10862	HumArray1H4_F15	RP11-102O20
RP11-67I20	HumArray1H4_F16	18	1983	1				0		18p11.21							34.7	AFMA054YG9	fishClones.txt	RP11-67I20	MSD18		11013	HumArray1H4_F16	RP11-67I20
RP11-24G5	HumArray1H4_F17	18	1984	0	-0.034387	0.976446	0.009984	3		18p11.21							36.3	AFMA053WD1	INTERPOL_CM		MSD18		11612	HumArray1H4_F17	RP11-24G5
RP11-7E5	HumArray1H3_F35	18	1985	0	0.009475	1.006589	0.021650	3	1.23-.31	18p11.21-.23					73.65		38.1	AFM023TC1;D18S1158	fishClones.txt	RP11-7E5	MSD6		11925	HumArray1H3_F35	RP11-7E5
RP11-81J13	HumArray1H4_F18	18	1986	0	0.001119	1.000776	0.063541	2	21-.23	18p11.21							40.4	AFMB022WE9;D18S1116	stsMap.txt	AFMB022WE9	MSD18		12746	HumArray1H4_F18	RP11-81J13
RP11-16A21	HumArray1H4_F21	18	1987	0	-0.002294	0.998412	0.036818	3	11.21	18p11.21							42.8	AFM254YD5	fishClones.txt	RP11-16A21	MSD18		13559	HumArray1H4_F21	RP11-16A21
RP11-96I11	HumArray1H4_F20	18	1988	0	-0.136343	0.909822	0.030871	3	11.21	18p11.21							42.7	AFM214XD2	fishClones.txt	RP11-96I11	MSD18		14484	HumArray1H4_F20	RP11-96I11
RP11-151D11	HumArray1H4_F19	18	1989	0	-0.115198	0.923255	0.006133	3	.21	18p11.21							42.6	AFM266WA5	fishClones.txt	RP11-151D11	MSD18		14770	HumArray1H4_F19	RP11-151D11
RP11-10G8	HumArray1H3_L13	18	1990	0	-0.155626	0.897743	0.013359	3	23	18q11					162.33		48.8	AFMA052YG1;D18S1149	fishClones.txt	RP11-10G8	MSD8		21588	HumArray1H3_L13	RP11-10G8
CTD-2100E13	HumArray1H5_H17	18	1991	0	-0.114771	0.923529	0.007887	3	1	18q11.2					203.67			stSG21909;NPC1	fishClones.txt	CTD-2100E13	MSD32		22611	HumArray1H5_H17	CTD-2100E13
RP11-59E12	HumArray1H4_F22	18	1992	0	-0.052540	0.964237	0.044934	3		18q11							49.7	AFM164ZC1	fishClones.txt	RP11-59E12	MSD18		23209	HumArray1H4_F22	RP11-59E12
RP11-111H24	HumArray1H4_F23	18	1993	0	-0.075257	0.949173	0.029693	3	11.2	18q11-12							56.7	AFMA054TD1	fishClones.txt	RP11-111H24	MSD18		27810	HumArray1H4_F23	RP11-111H24
RP11-19F14	HumArray1H4_F24	18	1994	0	-0.139306	0.907956	0.021150	3	.31	18q11-12				1066	251.03		58.9	AFM238VB6;D18S457	fishClones.txt	RP11-19F14	MSD18		33766	HumArray1H4_F24	RP11-19F14
RP11-63N12	HumArray1H4_F25	18	1995	0	-0.071741	0.951489	0.015136	3	1066	18q11-12							63.2	AFMC006XF1	fishClones.txt	RP11-63N12	MSD18		37098	HumArray1H4_F25	RP11-63N12
RP11-90B5	HumArray1H3_F36	18	1996	0	-0.038532	0.973645	0.017119	3	11-12	18q12							61.7	AFMA099ZD1	fishClones.txt	RP11-90B5	MSD6		38911	HumArray1H3_F36	RP11-90B5
RP11-104N11	HumArray1H3_L14	18	1997	0	-0.097127	0.934893	0.006335	3	2	18q12				1259	315.57		63.7	AFM298WF9;D18S475	fishClones.txt	RP11-104N11	MSD8		40358	HumArray1H3_L14	RP11-104N11
RP11-265I6	HumArray1H3_G1	18	1998	0	-0.012719	0.991223	0.023098	2	15.57	18q12							64.8	AFMA074YD9	fishClones.txt	RP11-265I6	MSD6		43624	HumArray1H3_G1	RP11-265I6
RP11-19L3	HumArray1H4_F26	18	1999	0	-0.068773	0.953448	0.010000	3	2	18q12-21				1686	334.3		67.1	AFM256VD5;D18S72	fishClones.txt	RP11-19L3	MSD18		50208	HumArray1H4_F26	RP11-19L3
RP11-748M14	HumArray1H5_P13	18	2000	0	0.057535	1.040686	0.019042	3		18q22								R77259;SMAD2	stsMap.txt	RH17857	MSD37		51841	HumArray1H5_P13	RP11-748M14
RP11-20H17	HumArray1H5_J26	18	2001	0	-0.011760	0.991882	0.024741	3	2	18q21				1817	347.96		68.9	AFMB043WG1;D18S1118	fishClones.txt	RP11-20H17	MSD3		52397	HumArray1H5_J26	RP11-20H17
RP11-43K24	HumArray1H3_G2	18	2002	0	0.012313	1.008571	0.014323	3	8.9	18q21							71.3	AFM292WG1	stsMap.txt	AFM292WG1	MSD6		54679	HumArray1H3_G2	RP11-43K24
VYSIS-DPC4/SMAD4_282B	HumArray1S1_D19	18	2003	0	0.141190	1.102815	0.000628	3		18q21.1								STSG13304;RH75869	stsMap.txt	RH44980	MSD35		56076	HumArray1S1_D19	VYSIS-DPC4/SMAD4_282B
RP11-729G3	HumArray1H5_O22	18	2004	0	-1.888104	0.270162	1000000.000000	1	69	18q21								U44378;SMAD4	stsMap.txt	RH75869	MSD37		56094	HumArray1H5_O22	RP11-729G3
GS-185O2	HumArray1S1_D18	18	2005	0	0.136048	1.098891	0.015844	3	1	18q21								X76132;D18S1056	refflat.txt	DCC	MSD35		57850	HumArray1S1_D18	GS-185O2
RP11-725K8	HumArray1H5_P12	18	2006	0	-0.249406	0.841242	1000000.000000	1	9	18q22								X76132;DCC	stsMap.txt	GDB:201904	MSD37		58594	HumArray1H5_P12	RP11-725K8
RP11-160B24	HumArray1H4_F27	18	2007	0	-0.008943	0.993821	0.024847	3	21	18q21-22				2049			76.1	AFM248YF1;D18S69	fishClones.txt	RP11-160B24	MSD18		62332	HumArray1H4_F27	RP11-160B24
RP11-153B11	HumArray1H3_L15	18	2008	0	-0.064594	0.956215	0.011403	3	9	18q22							78.8	AFMA054YG5	fishClones.txt	RP11-153B11	MSD8		63523	HumArray1H3_L15	RP11-153B11
RP11-4G8	HumArray1H3_G3	18	2009	0	-0.085620	0.942379	0.001944	3		18q22							81.3	AFMB317ZC1	fishClones.txt	RP11-4G8	MSD6		65752	HumArray1H3_G3	RP11-4G8
RP11-12J12	HumArray1H4_F28	18	2010	0	-0.081418	0.945128	0.012263	3		18q22							82.3	AFMA337WC9	fishClones.txt	RP11-12J12	MSD18		66630	HumArray1H4_F28	RP11-12J12
RP11-40D15	HumArray1H5_J27	18	2011	0	0.003052	1.002118	0.026608	3		18q22							86.6	AFMB330ZC5	fishClones.txt	RP11-40D15	MSD3		68260	HumArray1H5_J27	RP11-40D15
RP11-15C15	HumArray1H4_F29	18	2012	0	-0.007616	0.994735	0.049440	2		18q22							88.8	AFMA052VA9	fishClones.txt	RP11-15C15	MSD18		68679	HumArray1H4_F29	RP11-15C15
RP11-60P1	HumArray1S1_A2	18	2013	0	-0.094171	0.936811	0.013579	3		18q21.3  								SHGC-12395	stsMap.txt	WI-7118	MSD24		70867	HumArray1S1_A2	RP11-60P1
GS-385N22	HumArray1S1_A12	18	2014	0	-0.143268	0.905466	0.020528	3		18q21.3  								SHGC-12395	stsMap.txt	WI-7118	MSD24		70867	HumArray1S1_A12	GS-385N22
RP11-75O12	HumArray1H3_L16	18	2015	0	-0.081061	0.945362	0.106084	3	2	18q22							94.4	AFM248YB9	fishClones.txt	RP11-75O12	MSD8		71716	HumArray1H3_L16	RP11-75O12
RP11-3K7	HumArray1H3_G4	18	2016	0	0.059236	1.041914	0.025230	2	-22	18q22				2538	419.73		96.9	AFM324WC9;D18S483	fishClones.txt	RP11-3K7	MSD6		73041	HumArray1H3_G4	RP11-3K7
RP11-105L16	HumArray1H4_F30	18	2017	0	-0.064177	0.956491	0.011676	3	8	18q22							102	AFM094YE5	fishClones.txt	RP11-105L16	MSD18		76536	HumArray1H4_F30	RP11-105L16
RP11-49H23	HumArray1H4_F32	18	2018	0	-0.212744	0.862895	0.041377	3	8q22	18q22.2-23							102.8	AFMB326XG9	fishClones.txt	RP11-49H23	MSD18		77447	HumArray1H4_F32	RP11-49H23
RP11-64C15	HumArray1H4_F31	18	2019	0	-0.036927	0.974729	0.021261	3	22	18q23					444.57		102.8	AFM193YF8;D18S61	stsMap.txt	AFM193YF8	MSD18		78131	HumArray1H4_F31	RP11-64C15
RP11-57F7	HumArray1H3_L17	18	2020	0	-0.157611	0.896508	0.032582	3		18q22-23							103.7	AFMB304YB9	fishClones.txt	RP11-57F7	MSD8		79333	HumArray1H3_L17	RP11-57F7
RP11-53N15	HumArray1H3_G5	18	2021	0	0.014723	1.010257	0.007722	3	21	18q23				2939	464.41		109.1	AFM164XE3;D18S58	fishClones.txt	RP11-53N15	MSD6		83573	HumArray1H3_G5	RP11-53N15
RP11-4B17	HumArray1H4_F33	18	2022	0	-0.040961	0.972007	0.043896	3	q23	18q23				3137			116.7	AFM029XC9;D18S1097	fishClones.txt	RP11-4B17	MSD18		86534	HumArray1H4_F33	RP11-4B17
RP11-130J1	HumArray1H4_F34	18	2023	0	-0.095068	0.936228	0.019344	3		18q23							117.2	AFMB015XF5	fishClones.txt	RP11-130J1	MSD18		86726	HumArray1H4_F34	RP11-130J1
RP11-7H17	HumArray1H4_F35	18	2024	0	-0.078894	0.946783	0.014087	3	3	18q23							121.9	AFMA131WH5	fishClones.txt	RP11-7H17	MSD18		89193	HumArray1H4_F35	RP11-7H17
RP11-507P3	HumArray1S1_D20	18	2025	0	0.142599	1.103892	0.015364	2	121.9	18 q tel								18 q tel	TELOMERE		MSD35		90000	HumArray1S1_D20	RP11-507P3
CTB-129F16	HumArray1S1_D21	19	2026	0	0.023764	1.016608	0.013884	3	tel	19 p tel								19 p tel	TELOMERE		MSD35		0	HumArray1S1_D21	CTB-129F16
RP11-75H6	HumArray1H3_L18	19	2027	0	0.033512	1.023501	0.020134	3	23	19p13.3					14.62		0	AFMA310WD9;D19S886	fishClones.txt	RP11-75H6	MSD8		1391	HumArray1H3_L18	RP11-75H6
RP11-49M3	HumArray1H3_G6	19	2028	0	-0.020128	0.986145	0.009758	3		19p13.3							6.5	AFMA052WB9	fishClones.txt	RP11-49M3	MSD6		3458	HumArray1H3_G6	RP11-49M3
RP11-54G9	HumArray1H4_F36	19	2029	0	-0.056650	0.961494	0.005626	3		19p13.3							10.8	AFMA132ZB9	fishClones.txt	RP11-54G9	MSD18		4401	HumArray1H4_F36	RP11-54G9
RP11-84C17	HumArray1H3_L19	19	2030	0	-0.178674	0.883515	0.190725	2		19p13.3					46.07		25.8	AFMB299WB1;D19S912	fishClones.txt	RP11-84C17	MSD8		10381	HumArray1H3_L19	RP11-84C17
CTD-164O19	HumArray1H5_P10	19	2031	0	0.050208	1.035414	0.020206	3	.8	19p13.2								D19S991;BRG1	stsMap.txt	RH8740	MSD37		14410	HumArray1H5_P10	CTD-164O19
RP11-19I2	HumArray1H5_J28	19	2032	0	-0.060698	0.958800	0.036651	3	07	19p13.2							35.3	AFMB055ZC9	fishClones.txt	RP11-19I2	MSD3		15094	HumArray1H5_J28	RP11-19I2
RP11-201F4	HumArray1H4_G1	19	2033	0	-0.006392	0.995579	0.003475	3	3	19p13.2				404			37.3	AFMB022XB1;D19S840	fishClones.txt	RP11-201F4	MSD18		17558	HumArray1H4_G1	RP11-201F4
RP11-56K21	HumArray1H3_G7	19	2034	0	0.027669	1.019364	0.016949	3	1	19p13.12				443	82.38		41.7	AFM256YC9;D19S226	fishClones.txt	RP11-56K21	MSD6		18158	HumArray1H3_G7	RP11-56K21
RP11-107O2	HumArray1H4_G2	19	2035	0	0.047888	1.033751	0.020354	3	3.12	19p13.1				475			41.7	AFM302YB9;D19S415	fishClones.txt	RP11-107O2	MSD18		19174	HumArray1H4_G2	RP11-107O2
RP11-782H1	HumArray1H5_O23	19	2036	0	-0.082293	0.944555	0.016556	3	9S415	19p12								P85b	refflat.txt	PIK3R2	MSD37		23210	HumArray1H5_O23	RP11-782H1
RP11-88I12	HumArray1H4_G3	19	2037	0	0.096387	1.069092	0.033626	3	3.1	19p12-19p13.1							46.6	AFMA123XF1	fishClones.txt	RP11-88I12	MSD18		24158	HumArray1H4_G3	RP11-88I12
RP11-206O6	HumArray1H4_G4	19	2038	0	0.031145	1.021823	0.022323	3		19p11-19q11				1012			48.9	AFMA058XC5;D19S931	fishClones.txt	RP11-206O6	MSD18		35508	HumArray1H4_G4	RP11-206O6
RP11-152P7	HumArray1H4_G5	19	2039	0	-0.003171	0.997805	0.033144	2	1	19q11-19q12				1041	172.15		49.4	AFM234VB2;D19S222	fishClones.txt	RP11-152P7	MSD18		35610	HumArray1H4_G5	RP11-152P7
RP11-46I12	HumArray1H4_G6	19	2040	0	-0.024197	0.983368	0.011661	3	41	19q12-19q13.1							51	AFM269XG5	fishClones.txt	RP11-46I12	MSD18		36810	HumArray1H4_G6	RP11-46I12
RP11-110J19	HumArray1H3_L20	19	2041	0	-2.444497	0.183710	1000000.000000	1		19p11-19q11				1093	177.07		50.2	AFMB332XE5;D19S919	fishClones.txt	RP11-110J19	MSD8		36973	HumArray1H3_L20	RP11-110J19
CTB-25O22	HumArray1S1_B2	19	2042	0	-0.090313	0.939319	0.010833	2	0.2	19q12  								M73812;RH80073	stsMap.txt	RH80073	MSD24		37680	HumArray1S1_B2	CTB-25O22
